"customer_id","ls__customer_id__customer_name","customer_city","geo__customer_city__city_pushpin_longitude","geo__customer_city__city_pushpin_latitude","customer_country","customer_email","customer_state","customer_created_date","wdf__client_id"
"C-NC1N99NS","David Garcia","Puslinch","-80.248414","43.542258","Canada","david.garcia@icq.com","Ontario","2024-06-21","merchant__bigboxretailer"
"C-QGWQJT1V","John Murphy","Grasston","-93.291755","45.876998","United States","john.murphy@bbc.co.uk","Minnesota","2024-06-21","merchant__bigboxretailer"
"C-7YEAESEB","John Perry","Gloucester","-75.585728","45.302740","Canada","john.perry@foxnews.com","Ontario","2024-06-22","merchant__clothing"
"C-L6M2B1TE","Michelle Hawkins","Totowa","-74.228416","40.879770","United States","michelle.hawkins@nec.co.uk","New Jersey","2024-06-23","merchant__bigboxretailer"
"C-HF3XRLN0","James Marshall","New York","-73.989879","40.739323","United States","james.marshall@lacusMauris.net","New York","2024-06-23","merchant__bigboxretailer"
"C-ATDHONG2","Dr. Keith Morales","Buckley","-122.251784","47.205685","United States","dr..keith.morales@nec.co.uk","Washington","2024-06-23","merchant__electronics"
"C-8G9UE5O8","Gary Walker","Pittsburgh","-79.950285","40.526464","United States","gary.walker@bbc.co.uk","Pennsylvania","2024-06-23","merchant__electronics"
"C-RWFBMVNF","Whitney Gross","Austin","-97.742130","30.272738","United States","whitney.gross@nonsollicitudin.net","Texas","2024-06-24","merchant__electronics"
"C-7COIVEY0","Curtis Curry","Watson Lake","-128.71208093","60.0628852","Canada","curtis.curry@foxnews.com","Yukon","2024-06-24","merchant__electronics"
"C-5A9WQNLV","Andrea Ellis","Bakersfield","-119.016642","35.373437","United States","andrea.ellis@viverra.org","California","2024-06-25","merchant__bigboxretailer"
"C-85QM2JZM","Mrs. Melissa Clark","Buffalo","-78.870695","42.882895","United States","mrs..melissa.clark@in.edu","New York","2024-06-25","merchant__electronics"
"C-GWEEYEUU","Ashlee Taylor","Watson Lake","-128.71208012","60.0628810","Canada","ashlee.taylor@furl.net","Yukon","2024-06-25","merchant__bigboxretailer"
"C-MGOYGZ39","Kristi Brooks","Howard City","-85.465888","43.393410","United States","kristi.brooks@viverra.org","Michigan","2024-06-25","merchant__electronics"
"C-MFEITHES","Albert Goodman","Terryville","-72.942290","41.67227","United States","albert.goodman@nunc.net","Connecticut","2024-06-25","merchant__electronics"
"C-Q01UMLS9","Deanna Schneider","Colt","-90.785354","35.010380","United States","deanna.schneider@bizjournals.com","Arkansas","2024-06-26","merchant__electronics"
"C-NOMMJ3E3","Justin Farrell","Oelwein","-92.07185","42.701450","United States","justin.farrell@aliquet.com","Iowa","2024-06-26","merchant__bigboxretailer"
"C-HX3VBRXD","Madison Parks","Bornholm","-81.083376","43.582361","Canada","madison.parks@bizjournals.com","Ontario","2024-06-26","merchant__clothing"
"C-ABWOTJC7","Roger Myers","Great Falls","-111.3778","47.4884","United States","roger.myers@sociisnatoque.net","Montana","2024-06-26","merchant__electronics"
"C-YFZ2I4RY","Linda Wright","Aurora","-79.450473","44.006537","Canada","linda.wright@euodio.ca","Ontario","2024-06-26","merchant__clothing"
"C-000K1OGE","Anthony Burch","Las Vegas","-115.139861","36.169929","United States","anthony.burch@Aliquam.net","Nevada","2024-06-26","merchant__electronics"
"C-287MCNSS","Jane Bruce","Sherbrooke","-71.89232","45.397763","Canada","jane.bruce@bbc.co.uk","Quebec","2024-06-26","merchant__electronics"
"C-ANQIW91E","Thomas Gilbert","San Leandro","-122.127551","37.699466","United States","thomas.gilbert@a.co.uk","California","2024-06-26","merchant__bigboxretailer"
"C-UD7ZJL85","Nicholas Roy","Tulsa","-95.985393","36.150996","United States","nicholas.roy@furl.net","Oklahoma","2024-06-26","merchant__electronics"
"C-O0K9355H","Ricky Navarro","Vermont","-90.430361","40.294238","United States","ricky.navarro@sociisnatoque.net","Illinois","2024-06-27","merchant__bigboxretailer"
"C-I7EA0V0S","Brenda Combs","New York","-74.015323","40.713892","United States","brenda.combs@euodio.ca","New York","2024-06-27","merchant__clothing"
"C-YYMEKKOI","Mariah Cooley","Fredericton","-66.642267","45.957781","Canada","mariah.cooley@bizjournals.com","New Brunswick","2024-06-27","merchant__clothing"
"C-MB2RYXVR","Nicholas Jackson","Eugene","-123.2233","44.1246","United States","nicholas.jackson@yahoo.co.jp","Oregon","2024-06-27","merchant__bigboxretailer"
"C-UQVDL071","Daniel Mcneil","Buford","-84.010737","34.128433","United States","daniel.mcneil@velconvallis.ca","Georgia","2024-06-28","merchant__bigboxretailer"
"C-FMLTFV4N","Adam Lopez","San Jose","-121.951551","37.34294","United States","adam.lopez@a.co.uk","California","2024-06-29","merchant__electronics"
"C-UI7E1JNR","Tyler Perkins","Milwaukee","-87.996946","43.192275","United States","tyler.perkins@nunc.net","Wisconsin","2024-06-29","merchant__clothing"
"C-G6PM5BH9","Brittany Robinson","Totowa","-74.228452","40.879731","United States","brittany.robinson@furl.net","New Jersey","2024-06-29","merchant__bigboxretailer"
"C-OJHNPDZN","Ana Rodriguez","Lafayette","-92.019811","30.224151","United States","ana.rodriguez@bizjournals.com","Louisiana","2024-06-30","merchant__electronics"
"C-FZC8Q4DJ","Michael Nunez","Omaha","-96.052377","41.267946","United States","michael.nunez@nec.co.uk","Nebraska","2024-06-30","merchant__electronics"
"C-J4LLWH8Y","Denise Johnson","Glendale","-112.186033","33.538713","United States","denise.johnson@hexun.com","Arizona","2024-06-30","merchant__electronics"
"C-1YTPIM6L","James Mills","Blanchardville","-89.634160","42.816374","United States","james.mills@foxnews.com","Wisconsin","2024-06-30","merchant__electronics"
"C-NRT1NN1S","Edward Palmer","Cassville","-80.058680","39.716271","United States","edward.palmer@bizjournals.com","West Virginia","2024-06-30","merchant__electronics"
"C-IDVRXLK0","Michael Guerrero","Houston","-95.406986","29.695433","United States","michael.guerrero@sociisnatoque.net","Texas","2024-07-01","merchant__electronics"
"C-NRO30C1V","Greg Frye","Denver","-104.994868","39.746751","United States","greg.frye@Aliquam.net","Colorado","2024-07-01","merchant__clothing"
"C-2JELKOTV","Lori Jackson","Saint Louis","-90.400216","38.660160","United States","lori.jackson@lacusMauris.net","Missouri","2024-07-01","merchant__electronics"
"C-T21T0LRN","Joseph Khan","Puslinch","-80.248422","43.542281","Canada","joseph.khan@in.edu","Ontario","2024-07-01","merchant__electronics"
"C-JF9QQ70J","Calvin Roman","Bozeman","-111.1535","45.7871","United States","calvin.roman@a.co.uk","Montana","2024-07-01","merchant__electronics"
"C-G6MNG0FP","Michael Rocha","Aurora","-79.450462","44.006516","Canada","michael.rocha@Aliquam.net","Ontario","2024-07-01","merchant__bigboxretailer"
"C-I98BZU87","Jason Greene","West Valley City","-112.001185","40.691615","United States","jason.greene@viverra.org","Utah","2024-07-01","merchant__electronics"
"C-O62X4GYH","Robert Roberts","Grand Prairie","-97.040844","32.730641","United States","robert.roberts@nunc.net","Texas","2024-07-01","merchant__bigboxretailer"
"C-LE0GTTUC","Russell Nielsen","Frederick","-77.410561","39.414368","United States","russell.nielsen@yahoo.co.jp","Maryland","2024-07-01","merchant__bigboxretailer"
"C-CP4ACPMI","Angie Robles","Freedom","-99.316827","36.983279","United States","angie.robles@aliquet.com","Oklahoma","2024-07-02","merchant__bigboxretailer"
"C-94VFAQE5","Jordan Pitts","Wilmington","-77.941598","34.222739","United States","jordan.pitts@sociisnatoque.net","North Carolina","2024-07-02","merchant__bigboxretailer"
"C-2H0FFRV7","Ashley Contreras","Leesburg","-81.87763","28.812339","United States","ashley.contreras@aliquet.com","Florida","2024-07-02","merchant__electronics"
"C-TUK5C1MV","Kevin Smith","Omaha","-95.94527","41.259134","United States","kevin.smith@hexun.com","Nebraska","2024-07-02","merchant__clothing"
"C-KP1PJ90E","Cristian Edwards","Evanston","-110.967148","41.267784","United States","cristian.edwards@bizjournals.com","Wyoming","2024-07-02","merchant__electronics"
"C-JLXFJ1DD","Jenny Moss","Bismarck","-87.605664","40.26578","United States","jenny.moss@icq.com","Illinois","2024-07-02","merchant__electronics"
"C-RZDWL8H4","Cheryl Williams","Milwaukee","-87.996928","43.192269","United States","cheryl.williams@icq.com","Wisconsin","2024-07-02","merchant__electronics"
"C-NAA05VDF","Kevin Romero","Idaho Falls","-112.040818","43.492785","United States","kevin.romero@aliquet.com","Idaho","2024-07-02","merchant__electronics"
"C-9JXIELTG","Sandra Hays","Bradley","-97.710575","34.87611","United States","sandra.hays@lacusMauris.net","Oklahoma","2024-07-02","merchant__electronics"
"C-LEFZ3GGL","Jessica Stein","Salt Lake City","-111.881839","40.757866","United States","jessica.stein@icq.com","Utah","2024-07-03","merchant__bigboxretailer"
"C-3JQH77LA","Benjamin Williams","Ottawa","-75.693348","45.420819","Canada","benjamin.williams@bizjournals.com","Ontario","2024-07-03","merchant__electronics"
"C-8VDI0J45","Carlos Jackson","Fort Smith","-94.3779","35.3376","United States","carlos.jackson@in.edu","Arkansas","2024-07-03","merchant__clothing"
"C-CVCULKEF","Andrew Ryan","Enumclaw","-121.98986","47.200182","United States","andrew.ryan@nunc.net","Washington","2024-07-03","merchant__bigboxretailer"
"C-RF3514HP","Michael Sherman","Cacouna","-69.53270","47.833867","Canada","michael.sherman@velconvallis.ca","Quebec","2024-07-04","merchant__bigboxretailer"
"C-JXA4RG5C","Crystal Shaw","London","-81.251338","42.984115","Canada","crystal.shaw@bizjournals.com","Ontario","2024-07-04","merchant__clothing"
"C-COVJ7D8A","Darren Moore","Newport Beach","-117.845470","33.681820","United States","darren.moore@adobe.com","California","2024-07-04","merchant__bigboxretailer"
"C-HV6VFBLS","Jesse Atkins","Rycroft","-118.711548","55.756023","Canada","jesse.atkins@a.co.uk","Alberta","2024-07-04","merchant__bigboxretailer"
"C-VGQMY2VF","Tara Kelly","Whitehorse","-135.05229281","60.71968882","Canada","tara.kelly@foxnews.com","Yukon","2024-07-04","merchant__clothing"
"C-X8QJQIZZ","Kevin Harmon","Houston","-95.363842","29.749761","United States","kevin.harmon@aliquet.com","Texas","2024-07-05","merchant__electronics"
"C-P7Y35K2V","Jack Bailey","Eugene","-123.2285","44.1286","United States","jack.bailey@euodio.ca","Oregon","2024-07-05","merchant__clothing"
"C-TYWYUZZA","Jason Hernandez","Frankfort","-84.873371","38.200916","United States","jason.hernandez@a.co.uk","Kentucky","2024-07-05","merchant__electronics"
"C-AZEIOREG","Danielle Garcia","Saint Paul","-93.059550","44.962965","United States","danielle.garcia@velconvallis.ca","Minnesota","2024-07-05","merchant__bigboxretailer"
"C-BEMUM4NU","Sarah Payne","Kearney","-99.0096","40.7317","United States","sarah.payne@yahoo.co.jp","Nebraska","2024-07-05","merchant__clothing"
"C-5ACT9Z31","Lori Doyle","Onoway","-112.832676","49.701880","Canada","lori.doyle@euodio.ca","Alberta","2024-07-05","merchant__bigboxretailer"
"C-1ZR2OCV2","Michelle Fuller","Marrero","-90.076552","29.947548","United States","michelle.fuller@adobe.com","Louisiana","2024-07-06","merchant__electronics"
"C-P6H9M4W0","Craig Lawrence","Omaha","-95.946199","41.209317","United States","craig.lawrence@furl.net","Nebraska","2024-07-06","merchant__electronics"
"C-4N07I4RO","Robert Schwartz","Grand Prairie","-97.040826","32.730615","United States","robert.schwartz@furl.net","Texas","2024-07-06","merchant__electronics"
"C-6B0TZ0SC","William Frank","North Las Vegas","-115.1736","36.0813","United States","william.frank@a.co.uk","Nevada","2024-07-06","merchant__electronics"
"C-0Z85X3NA","Michael Bell","Inverness","-82.331225","28.837994","United States","michael.bell@in.edu","Florida","2024-07-06","merchant__electronics"
"C-76XKVY03","Wendy Reed","Idaho Falls","-112.040894","43.492740","United States","wendy.reed@sociisnatoque.net","Idaho","2024-07-06","merchant__clothing"
"C-YE7SP6T5","Faith Diaz","Cincinnati","-84.499274","39.14158","United States","faith.diaz@viverra.org","Ohio","2024-07-06","merchant__bigboxretailer"
"C-6ZPRBDRB","Kyle Diaz","Killeen","-97.729198","31.120356","United States","kyle.diaz@nunc.net","Texas","2024-07-07","merchant__bigboxretailer"
"C-NVZ1UQT0","April Allen","Rockville","-77.12376","39.055889","United States","april.allen@aliquet.com","Maryland","2024-07-07","merchant__clothing"
"C-I2GS515C","John Powell","Saint-jean-chrysostome","-71.181885","46.807860","Canada","john.powell@velconvallis.ca","Quebec","2024-07-07","merchant__electronics"
"C-4KHFABW9","Kevin Wallace","Cincinnati","-84.375393","39.271613","United States","kevin.wallace@viverra.org","Ohio","2024-07-07","merchant__electronics"
"C-QOW0YLB3","Alison Schmidt","Manitowish Waters","-89.83165","46.11549","United States","alison.schmidt@nunc.net","Wisconsin","2024-07-07","merchant__electronics"
"C-6QGSLS85","Shelley Moran","Hermitage","-93.207592","37.941835","United States","shelley.moran@bbc.co.uk","Missouri","2024-07-07","merchant__bigboxretailer"
"C-L7AVV4XR","Jacqueline Norman","Guelph","-80.25000047","43.54999960","Canada","jacqueline.norman@hexun.com","Ontario","2024-07-07","merchant__electronics"
"C-Y8ILAL7C","Matthew Peterson","Guelph","-80.25000044","43.54999980","Canada","matthew.peterson@aliquet.com","Ontario","2024-07-07","merchant__clothing"
"C-3Q9RIM3D","Brian Nguyen","Austin","-97.707775","30.260835","United States","brian.nguyen@velconvallis.ca","Texas","2024-07-07","merchant__clothing"
"C-Z5VXT4ML","Jared Alexander","Bowie","-76.877230","38.929152","United States","jared.alexander@adobe.com","Maryland","2024-07-07","merchant__electronics"
"C-RPAE6GR8","Michael Smith","Charlotte","-80.83983","35.22630","United States","michael.smith@furl.net","North Carolina","2024-07-08","merchant__electronics"
"C-MZNGJL8B","Parker Cobb","East York","-79.383974","43.652548","Canada","parker.cobb@sociisnatoque.net","Ontario","2024-07-08","merchant__electronics"
"C-NOHJ9SJZ","Kyle Smith","Gatineau","-75.845868","45.391374","Canada","kyle.smith@nec.co.uk","Quebec","2024-07-08","merchant__electronics"
"C-JKS37RAB","Dominique Maxwell","San Diego","-117.157811","32.746774","United States","dominique.maxwell@nunc.net","California","2024-07-08","merchant__electronics"
"C-26M2QNI2","Jason Mckinney","Byers","-98.489690","33.909751","United States","jason.mckinney@aliquet.com","Texas","2024-07-08","merchant__electronics"
"C-NHMJTF1G","Eric Hamilton","Portland","-122.6020","45.6074","United States","eric.hamilton@furl.net","Oregon","2024-07-08","merchant__bigboxretailer"
"C-TVPY5GYW","Maria White","New York","-73.958162","40.801287","United States","maria.white@nunc.net","New York","2024-07-08","merchant__bigboxretailer"
"C-Z827ITW6","Gregory Jones","Colorado Springs","-104.807899","38.925462","United States","gregory.jones@yahoo.co.jp","Colorado","2024-07-08","merchant__electronics"
"C-U0NQUMRQ","Melanie Chung","Evanston","-110.967143","41.267719","United States","melanie.chung@a.co.uk","Wyoming","2024-07-08","merchant__electronics"
"C-7NF8YJE0","Linda Patel","West Jordan","-111.939114","40.609757","United States","linda.patel@hexun.com","Utah","2024-07-09","merchant__bigboxretailer"
"C-S91JYMLO","Brandi Chapman","Lake Zurich","-87.955468","42.287595","United States","brandi.chapman@hexun.com","Illinois","2024-07-09","merchant__clothing"
"C-N5EKGCNS","Jeremy Ewing","Evanston","-110.967194","41.267778","United States","jeremy.ewing@a.co.uk","Wyoming","2024-07-09","merchant__bigboxretailer"
"C-Y7HKHHEU","Charles Gallegos","New York","-73.992228","40.752188","United States","charles.gallegos@nonsollicitudin.net","New York","2024-07-09","merchant__clothing"
"C-U826V9FJ","Jaime Frye","Oak Brook","-87.944737","41.9872","United States","jaime.frye@bbc.co.uk","Illinois","2024-07-09","merchant__electronics"
"C-W5V0GH4Z","Darrell Delacruz","Kearney","-99.0044","40.7319","United States","darrell.delacruz@nec.co.uk","Nebraska","2024-07-10","merchant__clothing"
"C-LJ3Q5X1L","Johnny Gardner","Salt Lake City","-111.881881","40.757855","United States","johnny.gardner@Aliquam.net","Utah","2024-07-10","merchant__bigboxretailer"
"C-CP86GK5J","Dawn Vaughan","Long Beach","-118.288552","33.883289","United States","dawn.vaughan@velconvallis.ca","California","2024-07-10","merchant__electronics"
"C-0YZSBO5X","Maria Callahan","Dallas","-97.000441","32.741736","United States","maria.callahan@icq.com","Texas","2024-07-10","merchant__bigboxretailer"
"C-R23ACHR9","Erica Valentine","Santa Maria","-120.433933","34.952684","United States","erica.valentine@bbc.co.uk","California","2024-07-10","merchant__clothing"
"C-2U1QXYXX","Kelly Daniels","Dallas","-97.000441","32.741723","United States","kelly.daniels@velconvallis.ca","Texas","2024-07-10","merchant__clothing"
"C-Z3T6U4A7","Crystal Cameron","Sherbrooke","-71.892947","45.404232","Canada","crystal.cameron@Aliquam.net","Quebec","2024-07-11","merchant__electronics"
"C-GFPMCEHW","Lisa Moore","Baltimore","-76.6765","39.1873","United States","lisa.moore@viverra.org","Maryland","2024-07-11","merchant__clothing"
"C-G8OCY31J","David Nelson","Watson Lake","-128.71208029","60.0628860","Canada","david.nelson@sociisnatoque.net","Yukon","2024-07-11","merchant__electronics"
